id,name,wnsynsetkey,main_wnsynsetkey,main_category,super_category,floorplanner-category-tags,hasReceptacles,hasMultipleObjects,foundIn,support,dims,aligned.dims
936087761b2c6a24ac53590faf77e731eac56285,Spineless Classic - The Hound of the Baskervilles,wall_art.n.01,wall_art.n.01,picture,decor,,,False,,vertical,,"0.4999787509441376,0.6999438405036926,0.005706263704249687"
9360a750734fa4597cd593f3309ccc261aafc929,Bassotti Sideboard 180,buffet.n.01,buffet.n.01,counter,storage_furniture,"Sideboards,Living room storage,Dining room furniture,Living room,Furniture types,Dining room,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"living room,dining room",,,"1.8000003099441528,0.5200201272964479,0.40000031888484955"
9368052ddb2713527a9be87ab3483ffd1f2c2a65,Dusche/douche kreativ,shower_stall.n.01,shower_stall.n.01,shower,bathroom_fixtures,"Shower enclosures & Cubicles,Bathroom,Showers & Shower accessories,Showers",True,True,bathroom,,,"0.8029464781284332,1.9890801013098098,1.2293668389320374"
936d4505073b63882579cd153489fe9cf5ffe57b,"Hoffman Side Chair, Coffee",chair.n.01,chair.n.01,chair,seating_furniture,"Chairs,Furniture types,Chairs & stools",True,False,,,,"0.42360658943653107,0.8084372198209167,0.548614889383316"
93767fc355a1afbfff79d54a25204069e0543d2b,Columbia Dresser,chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"0.7320038676261902,0.8660051302788361,0.46278245747089386"
93845075e1c4e220eea68160d6028072985ccce8,"Hayden  Dresser, White",chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.4224693775177002,0.9142543322620895,0.45223864912986755"
9384cf4170fc9d251d191e5caaa514da89c38772,"Owen Desk, Grey",desk.n.01,table.n.02,table,support_furniture,"Desks,Office,Home office furniture,__ARTICULATABLE",True,False,office,,,"1.2190638184547424,0.7403682049431808,0.6090859174728394"
938cdcfc33168cd3ebafc93057f329a0f55bc1f3,Clodagh Accent Lamp,table_lamp.n.01,table_lamp.n.01,table_lamp,lighting,"Indoor lighting,Lighting",,False,,,,"0.2999986708164215,0.39999994963712737,0.2999986708164215"
93951e48e6f29a5592dd6e8e2c426427707d6496,Samsung Microwave MW872S,microwave.n.02,microwave.n.02,microwave,medium_kitchen_appliance,"Microwaves,Kitchen,Electrical,Kitchen appliances,__ARTICULATABLE",,False,kitchen,,,"0.48900002241134644,0.27500000270083547,0.3004937618970871"
9395d2c4688f795c91c7c1554e1e72020b2d8191,Sheer Curtain,window_curtain.n.01,window_curtain.n.01,curtain,curtain,"Curtains,Accessories,Curtains & Curtain accessories",,False,,,,"0.8488777279853821,2.8714384188642725,0.32194462418556213"
9399f6a31195d4f0eb112ca2fb696cb4375861b0,CAMPA RETRO CHAIR LOUNGE ARMCHAIR DESIGN STOOL brown-creme,armchair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"0.5938520729541779,0.6932243362534791,0.5871191620826721"
939f79476cf9939e376a648c4796bcb9d79a22a4,Prodyne Illusions Punch and Salad Bowl Combo Set,bowl.n.01,bowl.n.01,bowl,dining_ware,,,False,,,,"0.8508973717689514,0.34647744985265855,0.7428999841213226"
93a0ac4d25ba43e97e422cbdac722c12c5140f93,Uovo Outdoor Table/Floor Lamp by FontanaArte,table_lamp.n.01,table_lamp.n.01,table_lamp,lighting,"Indoor lighting,Lighting",,False,,,,"0.4988870918750763,0.6211561390184528,0.49615417420864105"
93a9711620a6473d42392b6d058475797addd606,Boswell California King Upholstered Panel Bed With Storage,bed.n.01,bed.n.01,bed,sleeping_furniture,"King size beds,Bedroom,Beds,Bedroom furniture,Furniture types,Beds & Bed accessories",,True,bedroom,,,"2.3113577365875244,1.4227178677792836,2.1837226152420044"
93ac5cd93ed2f688a70789d456e10a57372bdd4c,Fur Tree Bear Crystal Painting - 80x2.5x80 cms,wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.800000011920929,0.800000011920929,0.0241999980062249"
93b15803f552009c8b0c73d83bbfcce8df6d0d4e,"Cocktail, Arcade, Arcade Table",,,,,"Game tables,Tables,Living room,Furniture types,Living room furniture",,False,living room,,,"1.074899673461914,0.7941368531901389,0.5577428340911865"
93b59568d4cf9a0fc324d4e0027dc6ac37d4199c,Adara Turquoise Glass Bowl,,,,,"Decorative accessories,Accessories",,False,,,,"0.43213674426078796,0.2176023199572228,0.2499050796031952"
93c10ba373ff210aeba00354658252bf8cd53983,"Ludlow Office Chair, Black",swivel_chair.n.01,chair.n.01,chair,seating_furniture,"Office chairs,Office,Home office furniture,Furniture types,Chairs,Chairs & stools",True,False,office,,,"0.690195620059967,1.00203569768928,0.7259863018989563"
93c5a71311db24f3f8f74626c28bd8df3b66923a,Belladonna Gold,wall_mirror.n.01,mirror.n.01,mirror,mirror,"Mirrors,Accessories",,False,,vertical,,"0.7475066184997559,0.899488091468811,0.015808316220456718"
93c69372708aca0d01ac13f43b030f9cb85e42c7,Smoke Detector,smoke_detector.n.01,,,,"DIY,Garage & storage,Safety,Miscellaneous",,False,,,,"0.14000000059604645,0.036177935973682906,0.14000000059604645"
93c77617f9f72079883963773ca38984e10d931e,LANTANA CONSOLE TABLE,console_table.n.01,table.n.02,table,support_furniture,"Console tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"1.226485252380371,0.7619448483844167,0.4620971381664276"
93c8237df7452468c91f85e1caf3334fb9a739d2,Slatted Blinds,window_blind.n.01,window_blind.n.01,curtain,curtain,,,False,,,,"0.7358272969722748,0.631693422794342,0.14813870936632167"
93c9fbe7c9aba71343022e816dc5cfe1ce9edf7d,Ranunculus & Poppy Watergarden,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Indoor plants & flowers,Living room,Accessories,Decorative & Living accessories,flower_in_vase",,False,living room,,,"0.31185607612133026,0.28689910389948636,0.29992154240608215"
93ca3ca5a4d3284bb1e870b571e7ff3b6358232d,"Match Tall Single Shelf Unit, Oak",bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Shelving units,Living room storage,Living room,Furniture types,Accessories,Storage,Living room furniture,Shelves,Storage accessories,Living room shelves,Garage & storage",True,False,living room,,,"0.6000003516674042,1.9902179144939451,0.3800005167722702"
93cd9c7be7c1d605b437fc532b52fc7d6843be35,METAL WICKER BASKETS,basket.n.01,,,,"Decorative accessories,Accessories",,False,,,,"0.42752382159233093,0.22133559919893742,0.2743234187364578"
93d0b8c6013eb3c3bc342556bfd721d4111f3fbe,"Verpan Pantop pendant light, brushed copper",pendant_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Pendant lights,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.29783135652542114,1.0025471524289191,0.29783134162425995"
93d275dc13cbd29a8f7a9b4d8089e512edb2f45b,Standing Light Shade Shade,floor_lamp.n.01,floor_lamp.n.01,floor_lamp,lighting,"Lampshades,Lighting,Light fittings & Accessories,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.5199999809265137,1.9000003306919098,0.5199999809265137"
93d32bc381b9439e342494d9f33b6059e6757c8e,Lattice Wall Mirror,wall_mirror.n.01,mirror.n.01,mirror,mirror,"Wall mirrors,Bedroom,Mirrors,Accessories,Bedroom accessories,Bedroom mirrors,Living room mirrors",,False,bedroom,vertical,,"0.6800000071525574,1.0399999618530273,0.02486940132803307"
93d9ec667b0cc2476b3e21c1da6c9a618bd00d33,"Round Pom Pom Cushion, Lilac",seat_cushion.n.01,cushion.n.03,cushion,decor,,,False,,,,"0.2616666108369827,0.038176659928316425,0.2611897885799408"
93e258bf137542e809e461c612dc358bcfc7df76,"Jaxon Nightstand, Grey",nightstand.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Bedside tables,Bedroom,Bedroom furniture,Furniture types,__ARTICULATABLE",True,False,bedroom,,,"0.660400003194809,0.7112001828537018,0.4779668599367142"
93ecb08a04a5bfd07faf30edf670664a00b55be2,"Rustic Stacked Bar Cabinet, Brown",cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Storage cupboards & Cabinets,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,living room,,,"0.8636000156402588,1.1683999361744828,0.4541000723838806"
93ed3f069296f4e518625f001dbcc4e451674ba7,Andaman Dresser with Mirror,chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Mirrored dressing tables,Bedroom,Tables,Bedroom furniture,Living room,Dressing tables,Furniture types,Living room furniture,dresser_with_mirror,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.5000002980232239,1.9350001013748184,0.5064090192317963"
93eed6b507b49957a13f02fbd57338bc7c281422,,chandelier.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Chandeliers,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"1.009605884552002,2.11180997133255,1.009605884552002"
93f412ddbc26beae74bb1889b0b4980f9c72664d,Badaccessoire/accessoire Casual 60 cm,"towel.n.01,towel_rail.n.01",,,,"Wall mounted towel rails,Bathroom,Bathroom fittings & Fixtures",,True,bathroom,vertical,,"0.5964668393135071,0.6305930614471436,0.10750267243565745"
93f75b708ee955f966c9494a82cab08592246f67,Charisse - Perfume Bottle,"toiletry.n.01,perfume.n.02,bottle.n.01",,,,"Perfume bottles & Atomisers,Bedroom,Accessories,Bedroom accessories",,False,bedroom,,,"0.06399999558925629,0.10799984504797777,0.02499979455024004"
93f8f546ac172ebba92d25b28c863fde9c474033,Dakota Sofa Table,console_table.n.01,table.n.02,table,support_furniture,"Console tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"1.2189366817474365,0.763018382822338,0.4063713252544403"
93fba93a976baad0d55a020178c2284fa8378696,Dressing table bench Legs,stool.n.01,stool.n.01,stool,seating_furniture,"Dressing table stools,Bedroom,Bedroom furniture,Furniture types",True,False,bedroom,,,"1.3011960983276367,0.6676164269447327,0.4400714486837387"
94037135727a19e496e29bccc0e971a105b87ed3,Faux Suede Bean Bag,beanbag_chair.n.01,chair.n.01,chair,seating_furniture,"Bean bags,Living room,Accessories,Cushions,bean bags & Throws",,False,living room,,,"0.9196378886699677,0.5603739656507969,0.927715539932251"
940408ce8c20f4dac94e021f1a9466467885076d,Gestural Bird Study II,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"0.43814998865127563,0.5905500054359436,0.028058094903826915"
940566b7ca5ae78af383d69f0962780bae37609f,"Picture, Herb Garden III",wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.6000000238418579,0.7799999713897705,0.05000000074505831"
94060141805c2f78db65ff1e7db4cccab7ce0ecc,,coffee_maker.n.01,coffee_maker.n.01,coffee_maker,small_kitchen_appliance,,,False,kitchen,,,"0.5792910158634186,0.44533795117111213,0.4632405936717987"
9406d991d4c026e8ca08e5583634bed76b4cd9f0,Kimaya Screen,room_divider.n.01,,,,"Screens & Room dividers,Living room,Accessories,Decorative & Living accessories",,False,living room,,,"1.2667804658412933,1.7800000471608044,0.24244507402181625"
940d228dddb059ea9fd551bfc7d8ca67e02f20a3,Kitchen cabinet with drawers,kitchen_cabinet.n.02,cabinet.n.01,cabinet,storage_furniture,"Kitchen cabinets & Cupboards,Kitchen,Furniture types,Built-in kitchen & Kitchen storage,Storage,Garage & storage,__ARTICULATABLE",True,False,kitchen,,,"0.5020000338554382,0.8988025975122582,0.6000000238418579"
940f597f8daa4e4dbb4b1825d7e5e660d32dff12,Waschplatz/zone lavabo Geberit Keramag Renova Nr. 1 Comprimo,,,,,"Bathroom vanity units,Bathroom,Bathroom furniture",,True,bathroom,,,"0.6421801745891571,1.599371999502182,0.3738803416490555"
940fa67db970db98fa7eaf36766cff66e69e2f47,TABLE LAMP-FACETED GOLD,table_lamp.n.01,table_lamp.n.01,table_lamp,lighting,"Table lamps,Table lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.5033162832260132,0.963694155216217,0.5033162832260132"
9418cb5d4e1b7ff0ebd469e28dfdbaa99bc61f4d,Reproduction Bookcase,bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Bookcases,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage",True,False,living room,,,"2.3299999237060547,2.160000079488899,0.5300024151802063"
941c5a062977b64ea5be767a87eed6c36843500f,Silver Modern Candle Holder,"candlestick.n.01,candle.n.01",,,,"Candlesticks & Candle holders,Living room,Accessories,Candles & Candle holders & Home fragrance",,False,living room,,,"0.06394657492637634,0.2904640664346516,0.06359820812940598"
9428caf70c42e50bb3c3c604eba00c43b8efb58f,Plain Glass Tumbler - GREEN,glass.n.02,glass.n.02,drinkware,dining_ware,,,False,,,,"0.08932780474424362,0.1399461769623187,0.08932780846953392"
942fe0c4caa75eb8ab29716420d53f0c72db7659,Metro Home Office 5 tall bookcase,bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Bookcases,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage",True,False,living room,,,"0.4283097982406616,1.8507696379092522,0.3000815659761429"
9434ebf4ba8489f4ba751d2b67688d120f822d0c,Book,book.n.02,book.n.02,book,decor,Accessories,,False,,,,"0.18799921870231628,0.01999999955296519,0.22399941831827164"
9437a75df8778eb48e36f0f1f094404d1f8b0925,"Supreme Drylon Bath Mat - 65x120 cms, Cream",bath_mat.n.01,bath_mat.n.01,carpet,floor_covering,"Bath mats,Accessories,Bathroom,Bath linen,Linens",,False,bathroom,,,"1.2000000476837158,0.00999999969280907,0.6499999761581421"
94418cde965ee9471b3e3f415e07ed74e04fd0fd,Hickory Chair # Elliott Wing Chair,armchair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"0.7816812694072723,1.1935665644822597,0.9280669689178467"
9444fd4deeb56fac5538938168e6171d034e0ede,"Kitchen High Element, Culture",kitchen_cabinet.n.02,cabinet.n.01,cabinet,storage_furniture,"Kitchen cabinets & Cupboards,Kitchen,Furniture types,Built-in kitchen & Kitchen storage,Storage,Garage & storage,__ARTICULATABLE",True,False,kitchen,,,"5.1676108837127686,3.0,0.6208381056785583"
94484eab6ac4350a3d4e3a782ff7246bed3e7d93,Raj Elephant Jute Bag,shopping_bag.n.01,,,,,,False,,,,"0.3599999099969864,0.4000006612693085,0.15999989956617355"
9449ef7831c43bc0db23aac79ea442aa71d0db11,36'' Classic Over-and-Under Refrigerator/Freezer,refrigerator.n.01,refrigerator.n.01,fridge,large_kitchen_appliance,"Fridge freezers,Kitchen,Electrical,Fridges & Freezers,Kitchen appliances,__ARTICULATABLE",,False,kitchen,,,"0.9244000911712646,2.133600024473946,0.656500369310379"
944c5be068b0c409cb9d95ab77c580b265024d54,Cupcake cake stand,cake_stand.n.01,,,,"Cake stands & Carriers,Kitchen,Accessories,Crockery,Kitchen & Dining accessories,Dining room,Baking & Bakeware,Tabletop",,False,"kitchen,dining room",,,"0.2800000160932541,0.10000002870666469,0.2800000160932541"
944e18f67990e8808c42a79821e4965e47640b14,Small 2 Person Teepee.,,,,,"Playhouses & Teepees,Kids' room,Accessories,Kids' accessories,Kids' toys,Garden & Outdoor,Garden structures,Kids' activity & Outdoor",,False,outdoor,,,"1.3864299654960632,1.5250418186187744,1.2087739706039429"
94551b307867c4780e5f811f82a9bd3b708767b0,"Loop 6 Drawer Dresser, Walnut/Black",chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.600000023841858,0.9036963709513657,0.5004593133926392"
94551bfba51ec9012ba276d4cea9a117f24796da,Pendant Lamp Swing Iron Tre,pendant_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Pendant lights,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.7872279584407806,1.1918364677694626,0.4451438635587692"
945613b10884a19f97ed28a565055f1fce21da1e,Plants - Magnolia Basket,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Storage baskets,Living room,Furniture types,Accessories,Decorative & Living accessories,Storage,Storage accessories,Garage & storage",,False,living room,,,"0.3159554451704025,0.7609055650245864,0.33134524524211884"
94569c1d1577562e4d75dc325925e7f2f51484f1,Rogue Echo Foam Games Box_IP0093,storage_box.n.01,,,,"Gym,Sports & play",,False,gym,,,"0.7623322308063507,0.6093972989474423,0.508574903011322"
945acee8cf3e99bf2dd6bfd3991567f72bd3fa46,Crosby Loveseat,sofa.n.01,sofa.n.01,couch,seating_furniture,"Sofas,Living room,Furniture types,Living room furniture",True,True,living room,,,"1.7508693933486938,0.8891123452762315,0.9131065309047699"
945e94bc3e7d1261d98d0ca0c172a9aa25f3179e,Oleo Ottoman Yellow,footstool.n.01,stool.n.01,stool,seating_furniture,"Footstools,Bedroom,Furniture types,Bedroom furniture,Living room,Living room furniture,Armchairs & occasional seating",True,False,"bedroom,living room",,,"0.5831916332244873,0.41276744008064276,0.5824095606803894"
945f9324ae14cacbe75717592131866e946c04a9,Handtuchring/Porte-serviettes a anneau Bodenschatz,"towel.n.01,towel_rail.n.01",,,,"Wall mounted towel rails,Bathroom,Bathroom fittings & Fixtures",,True,bathroom,vertical,,"0.39939118921756744,0.6128039658069611,0.11682218458736301"
94617e0835f2678a5d9f3962c82b2ca65e1919fc,Lain Desk Chair,swivel_chair.n.01,chair.n.01,chair,seating_furniture,"Desk chairs,Office,Home office furniture,Furniture types,Chairs,Office chairs,Chairs & stools",True,False,office,,,"0.6252685487270355,0.7862815317039349,0.6777458786964417"
9462891a19028a5009ef85647251300c58d8d312,Squares Black Rug,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.4000000953674316,0.01999999955296533,1.5"
9462af55efac9a7717c39981ed7504d2de5ae22d,Camellia sasanqua 'Plantation Pink',tree.n.01,,,,"Trees & Ferns,Garden & Outdoor,Plants,Gardening",,False,"outdoor,garden",,,"3.050353765487671,6.005685196723789,3.247187852859497"
94650dc831988688ef0c5cdd67c0cd734e831f56,Red Cedar Limerick Picket Rail Bridge,bridge.n.01,,,,,,False,,,,"1.8417785167694092,0.7658892972498208,0.942769467830658"
9466d3a66c069769eed26dfc3cedc33969a001ca,"Wall Shelf, Wge",wall_shelf.n.01,shelf.n.01,shelves,storage_furniture,"Wall shelves,Living room storage,Living room,Furniture types,Storage,Living room furniture,Shelves,Living room shelves,Garage & storage",,False,living room,vertical,,"0.5873274505138397,0.11950607970356945,0.11800001215934768"
9467d14752048597c85b56027d7714ec9808e3b3,Bonito Waste Bin,ashcan.n.01,ashcan.n.01,trashcan,trashcan,"Bathroom bins,Furniture types,Accessories,Bathroom,Bathroom accessories,Storage,Garbage bins,Storage accessories,Garage & storage",,False,bathroom,,,"0.1883825957775116,0.25013110029976815,0.1883825808763504"
